ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalogue","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (g)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
81,simple,"National Malai Tikka Masala",,"National Malai Tikka Masala",1,0,visible,,,,,taxable,,1,50,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Malai-Tikka.jpg,,,,,"National Bihari Kabab Masala, National Tikka Boti Masala","Shan Tikka Masala, Shan Tikka Seekh Kabab Masala",,,0,"National Foods"
83,simple,"Nationla Quick Cook Haleem",,"Nationla Quick Cook Haleem",1,0,visible,,,,,taxable,,1,50,,0,0,345.00000000,,,,1,,,"29,0000","Asia, Ready to cook > Haleem, Ready to cook",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Quick-Cook-Haleem.jpg,,,,,,"TRS Red Lentils",,,0,"National Foods"
85,simple,"National Seekh Kabab Masala",,"National Seekh Kabab Masala",1,0,visible,,,,,taxable,,1,49,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Seekh-Kabab.jpg,,,,,"National Chicken Tikka Masala, National Tikka Boti Masala","National Bihari Kabab Masala, National Chicken Broast Masala, National Chicken Reshmi Kabab Masala",,,0,"National Foods"
87,simple,"National Shami Kabab Masala",,"National Shami Kabab Masala",1,0,visible,,,,,taxable,,1,50,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Shami-Kabab.jpg,,,,,"National Chicken Reshmi Kabab Masala","National Chicken Broast Masala",,,0,"National Foods"
89,simple,"National Tikka Boti Masala",,"National Tikka Boti Masala",1,0,visible,,,,,taxable,,1,50,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Tikka-Boti.jpg,,,,,"National Seekh Kabab Masala, National Malai Tikka Masala","National Bihari Kabab Masala, National Chicken Broast Masala",,,0,"National Foods"
91,simple,"TRS Urid Beans",,"TRS Urid Beans",1,0,visible,,,,,taxable,,1,20,,0,0,1.00000000,,,,1,,,"39,0000","Africa, Asia, Pulses > Beans, Pulses",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Urid-Beans-2kg.jpg,,,,,"Goya Black Beans, Goya Small Red Beans","TRS Black Eye Beans, TRS Red Kidney Beans, TRS Rosecoco Beans",,,0,TRS
93,simple,"TRS Chick Peas",,"TRS Chick Peas",1,0,visible,,,,,taxable,,1,50,,0,0,1.00000000,,,,1,,,"40,0000","Africa, Asia, Middle East, Pulses > Peas, Pulses",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chick-Peas.jpg,,,,,"TRS Brown Chick Peas, MDH Chana Masala, National Murgh Cholay Masala","TRS Black Eye Beans, TRS Red Kidney Beans, TRS Rosecoco Beans",,,0,TRS
95,simple,"TRS Brown Chick Peas",,"TRS Brown Chick Peas",1,0,visible,,,,,taxable,,1,50,,0,0,1.00000000,,,,1,,,"40,0000","Africa, Asia, Middle East, Pulses > Peas, Pulses",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Brown-Chick-Peas.jpg,,,,,"TRS Chick Peas, MDH Chana Masala","TRS Brown Lentils, TRS Black Eye Beans, TRS Red Kidney Beans",,,0,TRS
97,simple,"ORS Olive Oil Relaxer Kit",,"ORS Olive Oil Relaxer Kit",1,0,visible,,,,,taxable,,1,1,,0,0,300.00000000,,,,1,,,"89,0000","Africa, Cosmetics > Conditioner, Cosmetics",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/olive20oil.jpg,,,,,,,,,0,ORS
99,simple,"MDH Amchur Powder",,"MDH Amchur Powder",1,0,visible,,,,,taxable,,1,49,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Amchur-Powder.jpg,,,,,"MDH Pav Bhaji Masala","MDH Chunky Chaat Masala, MDH Kitchen King Masala",,,0,MDH
101,simple,"MDH Biryani Masala",,"MDH Biryani Masala",1,0,visible,,,,,taxable,,0,0,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Middle East, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Biryani-Masala.jpg,,,,,"National Masaledar Bombay Biryani Masala","Shan Bombay Biryani Masala",,,0,MDH
103,simple,"MDH Butter Chicken Masala",,"MDH Butter Chicken Masala",1,0,visible,,,,,taxable,,0,0,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Butter-Chicken.jpg,,,,,"Shan Chicken Ginger Masala, MDH Chciken Masala, National Butter Chicken Masala","Shan Chicken Masala, Shan Chicken Handi Masala, Shan Chicken Jalfrezi Masala",,,0,MDH
105,simple,"MDH Chana Masala",,"MDH Chana Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Balkan, Middle East, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chana-Masala.jpg,,,,,"MDH Chciken Masala, MDH Dal Makhani","Shan Chana Masala, TRS Chick Peas, TRS Brown Chick Peas",,,0,MDH
107,simple,"MDH Chciken Masala",,"MDH Chciken Masala",1,0,visible,,,,,taxable,,1,49,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chicken-Masala.jpg,,,,,"MDH Chana Masala, MDH Tandoori Chicken Masala","Shan Chicken Masala, MDH Butter Chicken Masala",,,0,MDH
109,simple,"MDH Chunky Chaat Masala",,"MDH Chunky Chaat Masala",1,0,visible,,,,,taxable,,1,29,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chunky-Chat.jpg,,,,,"MDH Amchur Powder","Shan Chana Chaat Masala, Shan Chaat Masala",,,0,MDH
111,simple,"MDH Curry Powder",,"MDH Curry Powder",1,0,visible,,,,,taxable,,0,0,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Balkan, Middle East, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Curry-Powder.jpg,,,,,"MDH Shahi Paneer Masala, MDH Tandoori Chicken Masala, National Butter Chicken Masala","Shan Curry Powder, MDH Garam Masala, MDH Kitchen King Masala, MDH Pav Bhaji Masala",,,0,MDH
113,simple,"MDH Dal Makhani",,"MDH Dal Makhani",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Dal-Makhani.jpg,,,,,"MDH Rajmah Masala, MDH Shahi Paneer Masala","Shan Daal Masala, MDH Chana Masala",,,0,MDH
115,simple,"MDH Deggi Mirch",,"MDH Deggi Mirch",1,0,visible,,,,,taxable,,1,47,,0,0,100.00000000,,,,1,,,"39,0000","Africa, Asia, Spices\, Sauces and Seasonings > Powder, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Deggi-Mirch.jpg,,,,,,,,,0,MDH
117,simple,"MDH Fish Masala",,"MDH Fish Masala",1,0,visible,,,,,taxable,,0,0,,0,0,100.00000000,,,,1,,,"29,0000","Africa, Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Fish-Masala-1.jpg,,,,,"National Fried Fish Masala, National Lahori Fish Masala","Shan Fish Biryani Masala, Shan Lahori Fish Masala, Shan Fried Fish Masala",,,0,MDH
119,simple,"MDH Garam Masala",,"MDH Garam Masala",1,0,visible,,,,,taxable,,1,46,,0,0,100.00000000,,,,1,,,"39,0000","Africa, Asia, Middle East, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Garam-Masala.jpg,,,,,"MDH Shahi Paneer Masala, MDH Tandoori Chicken Masala, National Butter Chicken Masala","Shan Curry Powder, MDH Curry Powder, MDH Kitchen King Masala, MDH Pav Bhaji Masala",,,0,MDH
121,simple,"MDH Kitchen King Masala",,"MDH Kitchen King Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"39,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Kitchen-King.jpg,,,,,"MDH Garam Masala, MDH Shahi Paneer Masala","MDH Amchur Powder, MDH Curry Powder",,,0,MDH
123,simple,"MDH Pani Puri Masala",,"MDH Pani Puri Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Pani-Puri.jpg,,,,,,,,,0,MDH
125,simple,"MDH Pav Bhaji Masala",,"MDH Pav Bhaji Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Pav-Bhaji.jpg,,,,,"MDH Garam Masala, MDH Rajmah Masala","Shan Pav Bhaji, MDH Amchur Powder, MDH Curry Powder",,,0,MDH
127,simple,"MDH Rajmah Masala",,"MDH Rajmah Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/RAJMAH.jpg,,,,,"MDH Pav Bhaji Masala, MDH Shahi Paneer Masala","TRS Red Kidney Beans, MDH Dal Makhani",,,0,MDH
129,simple,"MDH Sambhar Masala",,"MDH Sambhar Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Sambhar-Masala.jpg,,,,,,,,,0,MDH
131,simple,"MDH Shahi Paneer Masala",,"MDH Shahi Paneer Masala",1,0,visible,,,,,taxable,,1,44,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Shahi-Paneer-Masala.jpg,,,,,"MDH Kitchen King Masala, MDH Rajmah Masala","MDH Curry Powder, MDH Dal Makhani, MDH Garam Masala",,,0,MDH
133,simple,"MDH Tandoori Chicken Masala",,"MDH Tandoori Chicken Masala",1,0,visible,,,,,taxable,,0,0,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Tandoori-Masala-Chicken.jpg,,,,,"MDH Garam Masala, National Bihari Kabab Masala","Shan Tandoori Masala, MDH Chciken Masala, MDH Curry Powder",,,0,MDH
135,simple,"MDH T-Plus Masala",,"MDH T-Plus Masala",1,0,visible,,,,,taxable,,1,49,,0,0,100.00000000,,,,1,,,"29,0000","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/T-plus-Masala.jpg,,,,,,,,,0,MDH
137,simple,"National Bihari Kabab Masala",,"National Bihari Kabab Masala",1,0,visible,,,,,taxable,,1,50,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Bihari-Kabab.jpg,,,,,"National Chicken Tandoori Masala, National Chicken Tikka Masala, National Seekh Kabab Masala, National Tikka Boti Masala, National Malai Tikka Masala, National Paya Masala","Shan Bihari Kabab Masala, Shan Seekh Kabab Masala, Shan Tandoori Masala, MDH Tandoori Chicken Masala, Nationla Chapli Kabab Masala, National Chicken Broast Masala",,,0,"National Foods"
139,simple,"National Butter Chicken Masala",,"National Butter Chicken Masala",1,0,visible,,,,,taxable,,1,23,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Butter-Chicken-1.jpg,,,,,"National Chicken Reshmi Kabab Masala, National Palak Gosht Masala, National Qeema Masala, National Achar Gosht Masala, National Paya Masala","Shan Chicken Masala, Shan Curry Powder, MDH Butter Chicken Masala, MDH Curry Powder, MDH Garam Masala, National Chicken Broast Masala",,,0,"National Foods"
141,simple,"Nationla Chapli Kabab Masala",,"Nationla Chapli Kabab Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chapli-Kabab.jpg,,,,,"National Bihari Kabab Masala","Shan Chicken Broast Masala, Shan Chapli Kabab Masala",,,0,"National Foods"
143,simple,"National Chicken Broast Masala",,"National Chicken Broast Masala",1,0,visible,,,,,taxable,,1,50,,0,0,100.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chicken-Broast.jpg,,,,,"National Chicken Tikka Masala, National Seekh Kabab Masala, National Shami Kabab Masala, National Tikka Boti Masala","Shan Chicken Broast Masala, National Bihari Kabab Masala, National Butter Chicken Masala, National Chicken Reshmi Kabab Masala, National Chicken Tandoori Masala",,,0,"National Foods"
145,simple,"National Chicken Jalferezi Masala",,"National Chicken Jalferezi Masala",1,0,visible,,,,,taxable,,1,49,,0,0,50.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chicken-Jalfrezi.jpg,,,,,"Shan Chicken Jalfrezi Masala","Shan Chicken Masala, Shan Chicken Handi Masala",,,0,"National Foods"
147,simple,"National Chicken Reshmi Kabab Masala",,"National Chicken Reshmi Kabab Masala",1,0,visible,,,,,taxable,,1,49,,0,0,45.00000000,,,,1,,,"16,9500","Asia, Spices\, Sauces and Seasonings > Spice Mix, Spices\, Sauces and Seasonings",,,https://crm.cashncarry.se/wp-content/uploads/2026/01/Chicken-Resmhi-Kabab.jpg,,,,,"National Chicken Tandoori Masala, National Seekh Kabab Masala, National Shami Kabab Masala","Shan Bihari Kabab Masala, National Butter Chicken Masala, National Chicken Broast Masala",,,0,"National Foods"
